NAME,VECTOR,APTITUDE
chb01_26,"[array([75.        ,  1.95716633,  0.97822343]), array([25.        ,  4.0040786 ,  0.98743316]), array([27.        ,  8.17235847,  0.99482154]), array([35.        ,  8.77120269,  1.01926569]), array([35.        ,  9.34125661,  1.03857772]), array([61.        , 10.23820299,  0.94781976]), array([35.        ,  7.57804775,  0.94506599]), array([17.        ,  5.98873589,  0.86871418]), array([79.        ,  1.3616163 ,  0.94620951]), array([21.        , 13.39825618,  1.00830662]), array([27.        ,  3.16570089,  1.02213273]), array([67.        , 13.61848324,  1.02558175]), array([91.        , 57.26652428,  0.855392  ]), array([21.        , 11.27641085,  1.05410083]), array([19.        ,  5.66784996,  0.86300147]), array([23.        ,  6.87379001,  1.03354921]), array([35.        ,  1.9550956 ,  0.89869545]), array([25.        ,  9.18258792,  0.93143179])]","[3.7663218988133247, 3.6267145288368, 2.890190138746931, 10.208577830146693, 8.357923592199242, 11.579903544040743, 17.199704280317782, 0.6998444661489872, 3.53477911803145, 6.125738035051553, 4.091550438847975, 5.361631812694717, 0.0, 7.428977117658507, 7.49854895425591, 9.676438405311908, 2.821545660683861, 17.819451580474357]"
chb18_35,"[array([35.        ,  9.17307855,  1.22866138]), array([13.        , 67.71228015,  1.80800015]), array([93.        ,  7.85251324,  1.00564536]), array([101.        ,  12.21732461,   0.95800275]), array([59.        ,  6.2400815 ,  1.07166703]), array([35.        ,  2.05445357,  1.04486021]), array([11.        , 27.34874653,  1.58982261]), array([57.        , 30.12460082,  0.92715108]), array([27.        , 74.74443699,  1.43732672]), array([69.        ,  0.42948309,  0.90994446]), array([ 7.      , 45.72    ,  1.527008]), array([51.        ,  4.83605481,  1.12507277]), array([73.        , 12.53033548,  1.03863113]), array([75.        ,  2.01545388,  1.05892944]), array([47.        , 49.688     ,  1.31023305]), array([57.        , 10.07480256,  1.07750119]), array([17.        , 34.3408    ,  1.84279837]), array([33.        ,  7.58443917,  1.06439818])]","[3.5209254139980706, 0.0, 12.923813762499625, 8.848468548459508, 5.8621665479859555, 4.5616055918209035, 0.0, 10.363985155534634, 0.0, 2.5898132835042937, 0.0, 3.4384205085852844, 6.458173172106393, 3.017598284411876, 0.0, 3.292272185150509, 0.0, 0.10071362389521722]"
chb15_28,"[array([23.        ,  5.90820814,  0.96177364]), array([21.        , 23.22530856,  0.84816325]), array([91.        , 34.31468941,  0.96309654]), array([17.        , 18.69275062,  0.98646178]), array([37.        , 13.73233178,  1.01634206]), array([15.        , 15.46823898,  0.8307364 ]), array([53.        ,  3.62084182,  0.93545518]), array([67.        ,  4.27478188,  0.96744951]), array([41.        ,  1.25048112,  0.88142511]), array([29.        , 14.4468103 ,  1.01332197]), array([19.        ,  0.92485226,  0.83763134]), array([45.        , 19.89143356,  0.99223938]), array([21.        , 11.22192588,  0.95447496]), array([51.        ,  4.55043794,  0.97394952]), array([19.        ,  7.39741295,  0.96200814]), array([21.        ,  5.59768398,  0.91751361]), array([29.        , 16.68104721,  1.01067711]), array([35.        ,  8.70357009,  0.82222933])]","[5.371914018113019, 9.911061564416553, 8.33283972550371, 6.64659957402081, 10.487229769702708, 18.20357467855707, 3.956113617406033, 4.765347904329907, 10.343154345821379, 8.63547875423909, 5.706544744713923, 11.225483004995535, 13.03790630314597, 13.038991182880423, 15.9943165367046, 5.8020691949685705, 7.460645945009387, 5.060678668480298]"
chb14_11,"[array([51.        , 11.08836765,  0.91454163]), array([49.        ,  2.78198645,  1.00016428]), array([67.        ,  4.39181697,  0.98131677]), array([33.        , 12.48330672,  0.89934916]), array([27.        , 14.71943188,  0.87426453]), array([27.        ,  2.20253498,  1.02399887]), array([37.        ,  4.81415017,  0.86992868]), array([49.        ,  9.66595593,  0.91389663]), array([45.        ,  8.33657772,  0.92825875]), array([23.        ,  5.71280648,  0.90834503]), array([67.        ,  1.61119571,  0.94992406]), array([43.        , 13.84196929,  0.96631569]), array([51.        ,  5.6807837 ,  0.95081061]), array([51.        ,  8.10168903,  0.90902424]), array([49.        ,  5.60273814,  0.96212468]), array([37.        , 11.43934009,  0.97836887]), array([29.        ,  2.93759608,  0.85242429]), array([57.        ,  1.57037053,  0.92080895])]","[8.275934588027882, 12.736125023763519, 13.016081606411136, 16.36681636721436, 7.846586892532686, 10.605025110588722, 17.425127998627545, 14.733671216120559, 7.074539618859226, 15.178827804656326, 14.866328041755132, 12.63105545009211, 15.202411117419135, 12.508420465639336, 14.584356059722799, 9.901684860076537, 19.676061290755044, 16.10044533953638]"
chb03_04,"[array([29.        , 14.99908835,  0.88091115]), array([51.        ,  4.62817007,  0.97829292]), array([31.        ,  6.20848187,  1.04562334]), array([69.        ,  0.86462442,  1.09507611]), array([31.        ,  6.21678001,  0.85765042]), array([53.        ,  1.09996125,  0.86270661]), array([23.        , 52.94852145,  1.24816766]), array([47.        , 48.48436058,  1.2127254 ]), array([63.        ,  0.49646217,  0.9402504 ]), array([23.        , 13.81382802,  0.86005293]), array([41.        ,  3.03387722,  0.95157683]), array([41.        , 11.57713297,  1.05857602]), array([27.        ,  1.08537489,  0.90313355]), array([17.        ,  2.32477428,  0.95895095]), array([27.        , 12.59783582,  0.85866844]), array([31.        , 11.78206078,  1.15216804]), array([29.        ,  4.81808006,  0.84946858]), array([85.        , 98.67942638,  1.16646866])]","[12.836803813316859, 13.115112513411123, 12.7001331610764, 5.243462012272634, 6.691697737414316, 6.422792572581645, 0.0, 0.0, 7.53224522479611, 4.554467089122619, 3.1692015636443385, 8.542632817817562, 13.31255317057215, 14.37373859526165, 17.28376760028207, 6.740142618137833, 4.832719316310575, 0.0]"
chb01_21,"[array([17.        ,  2.71629827,  0.9143062 ]), array([17.        ,  9.73203334,  0.8103618 ]), array([21.        ,  0.4761124 ,  1.00594301]), array([37.        ,  3.71413185,  0.97632208]), array([33.        , 15.57998595,  1.01491663]), array([17.        ,  0.86025514,  0.85409644]), array([35.        , 10.89571829,  0.98837109]), array([19.        ,  8.54661743,  0.96601453]), array([17.        ,  1.80078345,  0.8671416 ]), array([25.        , 40.94853982,  0.90653513]), array([13.        ,  1.54092147,  0.92401259]), array([33.        ,  0.78354775,  0.95760215]), array([39.        ,  3.29393009,  0.95735716]), array([35.        , 20.92075987,  0.90646207]), array([25.        ,  8.72258325,  0.98335319]), array([37.        ,  7.71266737,  0.90054971]), array([43.        , 58.33730886,  0.94886537]), array([49.        ,  0.73193874,  1.00241601])]","[13.145935009333538, 11.634977681736105, 10.425016218009912, 6.5833531475402545, 7.645766816919217, 14.21897648318401, 9.047871039306994, 7.898387384006835, 14.357542960692705, 6.6928432712374555, 7.2702672071006855, 10.145050467180035, 9.778294686246165, 8.317890596070642, 7.905555160974331, 8.444533505857738, 3.1193646417280223, 7.132912149894329]"
chb24_04,"[array([51.        ,  6.21954535,  0.92349334]), array([57.        ,  3.24583264,  0.9215385 ]), array([29.        ,  9.33755709,  1.00344648]), array([ 5.       , 82.6719616,  1.5623675]), array([43.        ,  8.58736227,  0.92080845]), array([23.        ,  2.83412008,  0.98257095]), array([31.        ,  4.99855496,  1.10138409]), array([29.        ,  8.8944304 ,  1.00535569]), array([91.        ,  0.95908622,  0.95690822]), array([53.        ,  2.7965678 ,  0.98602591]), array([31.        ,  2.22451676,  0.90702761]), array([47.        ,  3.00865324,  0.98960192]), array([59.        ,  1.64024795,  0.95439035]), array([37.        ,  0.35300812,  0.96483567]), array([23.        ,  3.40179757,  0.91865726]), array([25.        ,  3.67518129,  0.84422319]), array([45.        ,  2.59732756,  0.98678497]), array([29.        ,  7.1638744 ,  1.09929776])]","[13.706912878432567, 14.552316902459543, 12.602997795595758, 0.0, 11.079444978988972, 14.217233959293182, 9.181803121301265, 11.030717980978446, 8.313459984485416, 7.785255144980429, 4.104932561681926, 7.072524837037571, 8.100264135046977, 13.580869595100227, 10.877531834630167, 6.424342274116103, 7.639077896159767, 8.849329040951854]"
chb03_35,"[array([57.        ,  6.73881138,  1.06414833]), array([37.      ,  0.488   ,  0.917984]), array([53.        ,  4.30824698,  0.96794322]), array([65.        , 11.89121566,  0.93353599]), array([53.        , 13.54139181,  0.89150434]), array([43.        ,  4.01304596,  0.97480366]), array([37.        ,  7.33776984,  0.92488717]), array([87.       , 17.6376916,  0.95888  ]), array([23.        ,  3.58774141,  0.94720788]), array([29.        ,  0.98879139,  0.94601065]), array([65.        , 14.34574741,  0.94017109]), array([39.        ,  8.67092081,  0.95809348]), array([43.        ,  3.11045408,  0.94032196]), array([45.        ,  5.81767258,  0.95916574]), array([73.        ,  0.35919308,  1.03987064]), array([35.        ,  7.1920501 ,  0.95191162]), array([67.        , 12.42188254,  0.92969166]), array([83.        ,  5.58264815,  0.93574713])]","[5.437703759666624, 7.873007083099415, 15.509916396879932, 12.192056200022268, 16.251254204274403, 10.7792920119129, 8.257281318413295, 0.5437755048024523, 12.032579558510136, 16.461630834192782, 14.783961160440104, 9.182037995792907, 17.351512321046457, 10.204258555671794, 11.613063259212327, 6.530117965891079, 10.89710446641341, 8.657297808258273]"
chb15_40,"[array([19.        ,  3.62352727,  0.88314533]), array([55.        ,  2.65790942,  0.94388425]), array([59.        ,  7.27442574,  0.94515466]), array([ 5.        , 65.47607507,  1.75395387]), array([17.        , 11.94028788,  0.86233286]), array([33.        ,  2.1739326 ,  1.05035799]), array([77.        , 92.44640961,  0.88682959]), array([61.        ,  4.38645017,  1.01533121]), array([33.        ,  0.70166499,  0.92420787]), array([29.        ,  4.51202869,  1.01221061]), array([35.        , 18.40504052,  0.8047033 ]), array([23.        ,  0.88751294,  0.87999234]), array([11.        , 23.24976274,  0.82840026]), array([23.        ,  3.69385091,  0.94899698]), array([57.        ,  1.18475038,  1.04780206]), array([69.        , 10.91649195,  0.97472365]), array([43.        ,  1.16199474,  1.04051681]), array([79.        ,  3.13981172,  1.02653731])]","[9.26499919768125, 5.4701918815172546, 7.581183218780712, 0.0, 6.649297651622625, 5.370468733192041, 0.0, 2.460794328112505, 4.997858821141187, 7.881587354476402, 12.542115128986616, 17.16657653788338, 8.260251467637062, 11.358396412183158, 5.753375042985245, 6.198525615996225, 6.244131110396591, 3.552767815624462]"
chb14_06,"[array([35.        ,  5.53507673,  0.96053883]), array([41.        ,  5.3690345 ,  0.92973561]), array([35.        ,  0.65239314,  0.90223342]), array([85.        , 49.3872    ,  0.90929789]), array([53.        , 16.28229755,  0.9557406 ]), array([21.        , 14.25479373,  1.00062611]), array([19.        ,  8.74087426,  0.93696723]), array([19.        , 17.43645796,  0.87285868]), array([15.        ,  1.67380166,  0.86042988]), array([41.        ,  8.18381549,  1.0096331 ]), array([29.        , 18.01578399,  0.96259282]), array([39.        , 13.60372656,  0.96950152]), array([17.        ,  5.18389508,  0.89452467]), array([27.        ,  9.09639414,  0.91024672]), array([17.        ,  8.73243042,  0.93706706]), array([55.        ,  8.94748045,  1.0285236 ]), array([99.        , 13.23676103,  1.01210177]), array([31.        ,  5.20006711,  0.96197964])]","[7.6655690876769675, 17.313982398007738, 19.01506263825698, 0.0, 9.068638280358337, 11.283072584167273, 15.56237268136753, 18.811600619703913, 7.3786478996978255, 9.849321107498607, 14.34743505791533, 15.393533576950627, 10.354808574258811, 18.097633395354134, 16.073736273448553, 9.485178565835504, 8.359992655870222, 14.822468229093275]"
chb16_16,"[array([87.        ,  8.50597093,  0.96450962]), array([83.        ,  1.977691  ,  0.97090879]), array([23.        , 15.00577881,  0.82071901]), array([13.        , 19.26441874,  0.82729443]), array([57.        , 24.04921063,  0.94702146]), array([13.        , 27.09031012,  1.18417383]), array([35.     ,  6.2    ,  0.89552]), array([29.        ,  4.65726325,  0.95221487]), array([21.        ,  3.82770767,  0.88557603]), array([41.        ,  4.6840282 ,  0.98998234]), array([71.        , 80.06389304,  1.27101903]), array([37.        ,  6.32588023,  0.98887557]), array([77.        ,  1.41714976,  0.95582036]), array([25.        , 19.04725595,  0.92219589]), array([47.        ,  8.20851587,  0.89986007]), array([41.        ,  7.25838333,  0.99243777]), array([27.        ,  4.96533793,  0.98934605]), array([19.        ,  8.02695871,  1.19101277])]","[8.317289686769454, 10.657664394195718, 14.67901492287655, 15.590269613469248, 7.612233969107236, 0.27245830714035363, 1.800192681153034, 4.458713667125372, 10.941137826701105, 8.206684191323244, 0.0, 11.78932892303032, 11.074580546545231, 13.239664726685232, 12.293814446261067, 7.931240149155262, 5.605290908253982, 4.492313233430162]"
chb18_36,"[array([13.        , 11.41312231,  0.93780174]), array([39.        ,  5.04181903,  0.97554416]), array([19.        , 24.03606801,  0.99511443]), array([17.        ,  0.03175377,  0.956232  ]), array([15.        , 23.89170579,  0.93397139]), array([31.        ,  6.60117156,  0.97305537]), array([29.        ,  8.95955041,  1.03711629]), array([15.        ,  7.78113676,  1.0097268 ]), array([19.        , 10.60440426,  0.98915074]), array([13.        ,  5.06621412,  0.90155813]), array([41.        ,  5.17265361,  0.95897483]), array([61.        ,  0.0807846 ,  0.98279803]), array([19.        , 10.62816462,  0.86232291]), array([23.        ,  3.8884568 ,  1.03170559]), array([15.        , 14.28340577,  1.00374448]), array([19.        ,  2.85880483,  0.88375766]), array([73.        , 11.81157216,  0.96009873]), array([21.        ,  0.77313812,  0.97874597])]","[15.752026453002577, 7.455852339888325, 9.39840812087828, 11.97342408882546, 10.398937549417573, 8.438157909036528, 5.127026450786094, 9.836936668178355, 11.007120214083905, 8.941162796133469, 4.886968337544641, 6.674410335803063, 5.13831624364297, 11.274018579348636, 9.23618087242605, 7.880347528711059, 7.1780444600000965, 8.5095210785014]"
chb06_04,"[array([17.     , 76.6    ,  1.33328]), array([31.        ,  2.60152073,  0.87163186]), array([25.        ,  3.7222987 ,  1.01856875]), array([21.        ,  0.52351293,  1.00002123]), array([63.       , 22.6755757,  0.9500838]), array([35.        , 14.56822365,  0.88423482]), array([51.        , 13.4864304 ,  0.93829222]), array([27.        , 18.70683685,  0.86908285]), array([79.        , 21.31343539,  0.9389777 ]), array([25.        , 26.90010344,  0.84957093]), array([27.        , 11.52429518,  0.94838835]), array([29.        , 15.46592935,  0.94265884]), array([47.        ,  2.29576121,  0.9024005 ]), array([21.        , 16.82026125,  0.98089805]), array([45.        ,  4.70730946,  1.04596382]), array([45.        ,  5.17275984,  0.95204087]), array([71.        , 11.61946812,  0.93012918]), array([77.        ,  0.99354714,  0.94625261])]","[0.0, 8.82266026672024, 8.748195997937833, 8.881517591122758, 5.709891282347116, 9.477777033116707, 5.916959294226979, 9.047842156818543, 5.259357650745946, 6.7801087461787555, 10.355847831695979, 8.171772548450125, 8.78836117623032, 8.701625810689464, 6.2743334370219515, 7.609022257056306, 7.331115899080482, 6.748591578584363]"
chb13_58,"[array([19.        ,  1.34884523,  0.92739541]), array([19.        , 14.59569184,  0.92268927]), array([77.        ,  2.35421911,  0.95944942]), array([25.        , 13.87365568,  0.89582477]), array([73.        , 10.05774303,  0.94779695]), array([29.        , 10.86342839,  0.87158963]), array([37.        ,  2.10660863,  1.00058811]), array([65.        ,  6.62487251,  0.95969784]), array([25.        , 11.15307769,  0.9474005 ]), array([49.        ,  1.47478552,  0.92354573]), array([21.        , 13.03018614,  0.93562241]), array([41.        ,  0.62677395,  0.93012738]), array([31.        ,  0.79339356,  0.91937819]), array([19.        ,  7.21166613,  0.90292403]), array([33.        , 13.82659786,  0.90517971]), array([83.        ,  5.5122079 ,  0.99821285]), array([71.        ,  9.16856356,  0.93403295]), array([19.        ,  6.62778725,  0.85700452])]","[7.577256328223385, 14.069442115876456, 9.683324300446927, 17.53357502187883, 15.549777223818232, 13.373058072473189, 15.272085255003136, 13.766964891886975, 15.390764150277608, 16.33070705410001, 8.205933355956706, 15.962086917914425, 6.635123550140732, 14.757458778186265, 14.328297762069017, 12.425626550413005, 12.17368815916724, 15.06567928878827]"
chb18_31,"[array([97.        ,  4.04278297,  0.94768475]), array([27.        ,  2.36222772,  0.93831921]), array([51.        ,  3.55483628,  1.05953529]), array([19.        ,  0.81464636,  0.82267518]), array([89.        ,  0.62279032,  0.9230046 ]), array([37.        , 30.40362998,  0.96541861]), array([35.        , 80.85245963,  1.52637399]), array([33.        , 17.60971665,  1.01626876]), array([35.        ,  0.20291065,  0.87471203]), array([63.        , 20.58103608,  0.91702535]), array([43.      , 60.28    ,  1.392992]), array([33.        ,  7.4202165 ,  1.04497608]), array([99.        ,  3.25040023,  0.94723943]), array([41.        , 20.56704969,  1.02780329]), array([69.        ,  7.14847392,  1.12366899]), array([45.        , 63.59191177,  1.59485593]), array([15.        , 18.91795328,  0.97451681]), array([59.        , 48.86274072,  0.97725537])]","[12.361195477842198, 12.253559473618768, 13.755977953540487, 15.52713144748317, 5.617935438354795, 0.20141739152881344, 0.0, 14.54163678898405, 6.529077081915134, 0.23511813718967822, 0.0, 10.487736154835074, 10.364854701013007, 0.3699360022875574, 5.5300009914443935, 0.0, 1.9280409443508901, 0.0]"
chb21_19,"[array([31.        ,  5.13172717,  0.97198901]), array([33.        , 16.67686439,  0.89536327]), array([71.        , 37.06104466,  0.91438455]), array([19.        ,  2.88443744,  0.94377761]), array([39.        ,  2.55211601,  0.84778126]), array([75.        ,  3.87035273,  1.0976299 ]), array([39.        ,  0.38736419,  1.07636146]), array([37.        ,  6.62943927,  1.06261413]), array([51.        ,  2.62185164,  0.9601724 ]), array([6.30000000e+01, 3.61911430e-02, 1.01603507e+00]), array([27.        ,  1.60946876,  0.91148294]), array([63.        , 18.87475371,  1.01150297]), array([17.        , 12.66664819,  1.12884877]), array([95.        ,  2.78539394,  0.87264146]), array([29.        ,  2.83224361,  1.08620001]), array([15.        ,  1.40013826,  1.07716342]), array([41.        ,  4.10188293,  0.86824682]), array([21.        ,  6.88481767,  0.89154319])]","[14.320010121314205, 12.05402718119787, 0.029609071953297456, 14.152026168481651, 13.288186756477714, 5.4462387941822685, 5.477041751738159, 3.8215880487800558, 13.741485178062096, 3.976863432069153, 18.516011554111365, 0.6904840272971866, 11.15297375353913, 3.4048899737187903, 7.355928712773844, 17.48306101579277, 3.0808651805798926, 18.370802492709753]"
chb20_13,"[array([51.        , 13.9473819 ,  1.02396176]), array([27.       ,  9.3585049,  0.9719027]), array([61.        ,  6.44459707,  0.9471138 ]), array([49.        , 13.38987874,  0.96467949]), array([37.        ,  7.82193841,  0.99665169]), array([41.        ,  4.8752476 ,  0.91612008]), array([21.        ,  1.14521153,  0.87177854]), array([43.        ,  9.07034671,  1.02205961]), array([59.        ,  1.32512871,  0.95950394]), array([31.        ,  1.23796005,  0.89467437]), array([49.        ,  3.14569603,  1.00845347]), array([31.        ,  7.94948947,  0.86547875]), array([19.        ,  1.58359466,  0.95612317]), array([21.        ,  5.03082279,  0.81708533]), array([45.        , 73.6144    ,  0.89879277]), array([27.        ,  0.49173269,  0.86934352]), array([57.        , 11.64261696,  0.92837387]), array([21.        , 10.82208858,  0.81666608])]","[8.488234979211578, 11.93399999055491, 7.851305936277509, 12.567758773905336, 12.914107969952253, 15.522509102276295, 17.427420856948018, 11.192114851728729, 12.825563532092714, 9.313092181926773, 11.597606304539784, 17.29343265452636, 12.660679268461498, 12.722465864979522, 0.0, 18.008315597679225, 9.644751460630305, 15.874756157665157]"
chb03_36,"[array([17.        ,  1.53875218,  0.93516828]), array([49.        , 90.50536865,  1.08799548]), array([31.        , 16.36574362,  1.0357248 ]), array([33.        , 17.14574072,  0.87568386]), array([27.        , 13.74090931,  0.92109745]), array([43.        ,  3.81923458,  1.04592465]), array([29.        ,  6.11020045,  0.95925484]), array([41.        , 30.48520511,  0.95212121]), array([27.        ,  6.32347412,  0.99105019]), array([67.        , 11.90708044,  0.96634092]), array([37.        , 28.37528515,  0.91433795]), array([75.        , 96.255936  ,  1.01810705]), array([87.        ,  8.02082178,  1.00785928]), array([27.        ,  2.21100527,  1.03746031]), array([25.        ,  4.0743316 ,  1.07712186]), array([35.        ,  9.32722944,  0.97191552]), array([27.        , 88.47628491,  1.09106347]), array([31.        , 19.43886883,  0.88710011])]","[14.876471836816812, 0.0, 13.65660606220936, 16.65730505433688, 16.06869186093386, 3.722523236120288, 10.720990519348181, 8.453047494576037, 13.622940005632802, 14.088474582718488, 10.460050648795756, 0.0, 2.8164598149427595, 4.58882432761202, 3.917264135375227, 9.130075757389267, 0.0, 10.781927693473744]"
